GID	GO	EVIDENCE
ostta02g01430	GO:0016300	ISS
ostta02g01430	GO:0016423	ISS
ostta02g01430	GO:0016424	ISS
ostta02g01430	GO:0016426	ISS
ostta02g01430	GO:0016427	ISS
ostta02g01430	GO:0016431	ISS
ostta02g01430	GO:0016433	ISS
ostta02g01430	GO:0016434	ISS
ostta02g01430	GO:0016435	ISS
ostta02g01430	GO:0016436	ISS
ostta02g01430	GO:0018423	ISS
ostta02g01430	GO:0018707	ISS
ostta02g01430	GO:0019702	ISS
ostta02g01430	GO:0030792	ISS
ostta02g01430	GO:0043770	ISS
ostta02g01430	GO:0043776	ISS
ostta02g01430	GO:0043777	ISS
ostta02g01430	GO:0043780	ISS
ostta02g01430	GO:0043782	ISS
ostta02g01430	GO:0043790	ISS
ostta02g01430	GO:0043791	ISS
ostta02g01430	GO:0043803	ISS
ostta02g01430	GO:0043827	ISS
ostta02g01430	GO:0043833	ISS
ostta02g01430	GO:0043834	ISS
ostta02g01430	GO:0043851	ISS
ostta02g01430	GO:0043852	ISS
ostta02g01430	GO:0001510	ISS
ostta02g01430	GO:0008757	ISS
ostta02g01430	GO:0009452	ISS
ostta02g01440	GO:0004672	ISS
ostta02g01440	GO:0005524	ISS
ostta02g01440	GO:0006468	ISS
ostta02g01440	GO:0016310	ISS
ostta02g01460	GO:0000502	ISS
ostta02g01460	GO:0004175	ISS
ostta02g01460	GO:0005839	ISS
ostta02g01460	GO:0006511	ISS
ostta02g01460	GO:0004298	ISS
ostta02g01460	GO:0004299	ISS
ostta02g01460	GO:0005634	ISS
ostta02g01460	GO:0005737	ISS
ostta02g01460	GO:0019773	ISS
ostta02g01480	GO:0005634	ISS
ostta02g01480	GO:0006355	ISS
ostta02g01480	GO:0043565	ISS
ostta02g01480	GO:0005622	ISS
ostta02g01480	GO:0003677	ISS
ostta02g01480	GO:0003887	ISS
ostta02g01480	GO:0034061	ISS
ostta02g01480	GO:0001228	ISS
ostta02g01480	GO:0016602	ISS
ostta02g01480	GO:0046982	ISS
ostta02g01490	GO:0006897	ISS
ostta02g01490	GO:0005525	ISS
ostta02g01490	GO:0007264	ISS
ostta02g01490	GO:0003924	ISS
ostta02g01490	GO:0005515	ISS
ostta02g01490	GO:0006886	ISS
ostta02g01490	GO:0006913	ISS
ostta02g01490	GO:0007165	ISS
ostta02g01490	GO:0005622	ISS
ostta02g01490	GO:0015031	ISS
ostta02g01510	GO:0004407	ISS
ostta02g01510	GO:0005634	ISS
ostta02g01510	GO:0016575	ISS
ostta02g01510	GO:0046872	ISS
ostta02g01520	GO:0003774	ISS
ostta02g01520	GO:0005525	ISS
ostta02g01520	GO:0005874	ISS
ostta02g01520	GO:0007017	ISS
ostta02g01520	GO:0043234	ISS
ostta02g01520	GO:0051258	ISS
ostta02g01520	GO:0003924	ISS
ostta02g01520	GO:0000930	ISS
ostta02g01520	GO:0007020	ISS
ostta02g01520	GO:0031122	ISS
ostta02g01530	GO:0046982	ISS
ostta02g01590	GO:0001098	ISS
ostta02g01590	GO:0003702	ISS
ostta02g01590	GO:0005672	ISS
ostta02g01590	GO:0006367	ISS
ostta02g01600	GO:0006119	ISS
ostta02g01600	GO:0008152	ISS
ostta02g01600	GO:0045335	ISS
ostta02g01600	GO:0005524	ISS
ostta02g01600	GO:0016021	ISS
ostta02g01600	GO:0016469	ISS
ostta02g01600	GO:0042626	ISS
ostta02g01600	GO:0046961	ISS
ostta02g01600	GO:0015986	ISS
ostta02g01600	GO:0016020	ISS
ostta02g01600	GO:0046933	ISS
ostta02g01600	GO:0005774	ISS
ostta02g01600	GO:0033179	ISS
ostta02g01610	GO:0006885	ISS
ostta02g01610	GO:0015299	ISS
ostta02g01610	GO:0016021	ISS
ostta02g01610	GO:0015386	ISS
ostta02g01610	GO:0016020	ISS
ostta02g01640	GO:0005634	ISS
ostta02g01660	GO:0005681	ISS
ostta02g01660	GO:0003676	ISS
ostta02g01660	GO:0003723	ISS
ostta02g01670	GO:0016020	ISS
ostta02g01680	GO:0006744	ISS
ostta02g01680	GO:0031314	ISS
ostta02g01690	GO:0006547	ISS
ostta02g01690	GO:0006570	ISS
ostta02g01690	GO:0006558	ISS
ostta02g01690	GO:0009073	ISS
ostta02g01690	GO:0043651	ISS
ostta02g01690	GO:0008152	ISS
ostta02g01690	GO:0044550	ISS
ostta02g01690	GO:0008652	ISS
ostta02g01690	GO:0009058	ISS
ostta02g01690	GO:0016769	ISS
ostta02g01690	GO:0030170	ISS
ostta02g01690	GO:0000105	ISS
ostta02g01690	GO:0004400	ISS
ostta02g01710	GO:0003700	ISS
ostta02g01725	GO:0016020	ISS
ostta02g01730	GO:0006772	ISS
ostta02g01730	GO:0006694	ISS
ostta02g01730	GO:0008152	ISS
ostta02g01730	GO:0044550	ISS
ostta02g01730	GO:0003824	ISS
ostta02g01730	GO:0008661	ISS
ostta02g01730	GO:0016114	ISS
ostta02g01730	GO:0016116	ISS
ostta02g01730	GO:0009228	ISS
ostta02g01730	GO:0046872	ISS
ostta02g01730	GO:0052865	ISS
ostta02g01770	GO:0003899	ISS
ostta02g01770	GO:0006289	ISS
ostta02g01770	GO:0003676	ISS
ostta02g01770	GO:0008270	ISS
ostta02g01770	GO:0030528	ISS
ostta02g01770	GO:0045449	ISS
ostta02g01770	GO:0003677	ISS
ostta02g01770	GO:0006350	ISS
ostta02g01770	GO:0005665	ISS
ostta02g01770	GO:0005730	ISS
ostta02g01770	GO:0006351	ISS
ostta02g01780	GO:0003899	ISS
ostta02g01780	GO:0006289	ISS
ostta02g01780	GO:0003677	ISS
ostta02g01780	GO:0006350	ISS
ostta02g01780	GO:0006351	ISS
ostta02g01780	GO:0008270	ISS
ostta02g01790	GO:0006418	ISS
ostta02g01790	GO:0000166	ISS
ostta02g01790	GO:0004826	ISS
ostta02g01790	GO:0005524	ISS
ostta02g01790	GO:0005737	ISS
ostta02g01790	GO:0006412	ISS
ostta02g01790	GO:0006432	ISS
ostta02g01790	GO:0000049	ISS
ostta02g01790	GO:0000287	ISS
ostta02g01790	GO:0008033	ISS
ostta02g01790	GO:0004812	ISS
ostta02g01790	GO:0009328	ISS
ostta02g01790	GO:0005759	ISS
ostta02g01810	GO:0004305	ISS
ostta02g01810	GO:0016301	ISS
ostta02g01810	GO:0016310	ISS
ostta02g01820	GO:0016020	ISS
ostta02g01840	GO:0006633	ISS
ostta02g01840	GO:0006768	ISS
ostta02g01840	GO:0008152	ISS
ostta02g01840	GO:0006631	ISS
ostta02g01840	GO:0003824	ISS
ostta02g01840	GO:0033817	ISS
ostta02g01840	GO:0004315	ISS
ostta02g01850	GO:0006220	ISS
ostta02g01850	GO:0008152	ISS
ostta02g01850	GO:0009117	ISS
ostta02g01850	GO:0004797	ISS
ostta02g01850	GO:0005524	ISS
ostta02g01850	GO:0016310	ISS
ostta02g01850	GO:0016787	ISS
ostta02g01850	GO:0071897	ISS
ostta02g01860	GO:0005488	ISS
ostta02g01860	GO:0003682	ISS
ostta02g01860	GO:0005634	ISS
ostta02g01860	GO:0010468	ISS
ostta02g01860	GO:0061780	ISS
ostta02g01870	GO:0003677	ISS
ostta02g01870	GO:0003682	ISS
ostta02g01880	GO:0016020	ISS
ostta02g01890	GO:0016192	ISS
ostta02g01890	GO:0015031	ISS
ostta02g01890	GO:0016020	ISS
ostta02g01900	GO:0016773	ISS
ostta02g01900	GO:0004682	ISS
ostta02g01910	GO:0005681	ISS
ostta02g01910	GO:0006457	ISS
ostta02g01910	GO:0006897	ISS
ostta02g01910	GO:0005524	ISS
ostta02g01910	GO:0140662	ISS
ostta02g01920	GO:0006621	ISS
ostta02g01920	GO:0016021	ISS
ostta02g01920	GO:0046923	ISS
ostta02g01920	GO:0005789	ISS
ostta02g01920	GO:0015031	ISS
ostta02g01930	GO:0046486	ISS
ostta02g01930	GO:0008152	ISS
ostta02g01930	GO:0005975	ISS
ostta02g01930	GO:0016758	ISS
ostta02g01930	GO:0030246	ISS
ostta02g01930	GO:0030259	ISS
ostta02g01930	GO:0046509	ISS
ostta02g01930	GO:0009247	ISS
ostta02g01930	GO:0016020	ISS
ostta02g01950	GO:0003700	ISS
ostta02g01950	GO:0005667	ISS
ostta02g01950	GO:0006355	ISS
ostta02g01950	GO:0007049	ISS
ostta02g01950	GO:0000978	ISS
ostta02g01950	GO:0005634	ISS
ostta02g01950	GO:0006357	ISS
ostta02g01970	GO:0006418	ISS
ostta02g01970	GO:0000166	ISS
ostta02g01970	GO:0004812	ISS
ostta02g01970	GO:0005524	ISS
ostta02g01970	GO:0005737	ISS
ostta02g01970	GO:0006412	ISS
ostta02g01970	GO:0004822	ISS
ostta02g01970	GO:0006428	ISS
ostta02g01970	GO:0000049	ISS
ostta02g01970	GO:0002161	ISS
ostta02g01970	GO:0009791	ISS
ostta02g01970	GO:0048608	ISS
ostta02g01980	GO:0009073	ISS
ostta02g01980	GO:0008152	ISS
ostta02g01980	GO:0044550	ISS
ostta02g01980	GO:0008652	ISS
ostta02g01980	GO:0004665	ISS
ostta02g01980	GO:0006571	ISS
ostta02g01980	GO:0033730	ISS
ostta02g01980	GO:0008977	ISS
ostta02g01980	GO:0070403	ISS
ostta02g01990	GO:0031177	ISS
ostta02g02000	GO:0006768	ISS
ostta02g02000	GO:0008152	ISS
ostta02g02000	GO:0003824	ISS
ostta02g02000	GO:0006464	ISS
ostta02g02000	GO:0004077	ISS
ostta02g02000	GO:0036211	ISS
ostta02g02010	GO:0006260	ISS
ostta02g02010	GO:0003677	ISS
ostta02g02010	GO:0005524	ISS
ostta02g02010	GO:0006270	ISS
ostta02g02010	GO:0008094	ISS
ostta02g02010	GO:0000166	ISS
ostta02g02010	GO:0017111	ISS
ostta02g02010	GO:0005634	ISS
ostta02g02010	GO:0007049	ISS
ostta02g02010	GO:0003678	ISS
ostta02g02010	GO:0016887	ISS
ostta02g02010	GO:0042555	ISS
ostta02g02030	GO:0003676	ISS
ostta02g02030	GO:0005524	ISS
ostta02g02030	GO:0008026	ISS
ostta02g02030	GO:0004386	ISS
ostta02g02030	GO:0003724	ISS
ostta02g02030	GO:0016787	ISS
ostta02g02060	GO:0016021	ISS
ostta02g02060	GO:0016758	ISS
ostta02g02060	GO:0000139	ISS
ostta02g02060	GO:0016757	ISS
ostta02g02067	GO:0003676	ISS
ostta02g02067	GO:0005634	ISS
ostta02g02067	GO:0004519	ISS
ostta02g02070	GO:0006554	ISS
ostta02g02070	GO:0016266	ISS
ostta02g02070	GO:0008152	ISS
ostta02g02070	GO:0009103	ISS
ostta02g02070	GO:0016740	ISS
ostta02g02090	GO:0006457	ISS
ostta02g02090	GO:0015031	ISS
ostta02g02090	GO:0003755	ISS
ostta02g02100	GO:0016020	ISS
ostta02g02110	GO:0006457	ISS
ostta02g02110	GO:0005488	ISS
ostta02g02120	GO:0000907	ISS
ostta02g02120	GO:0010302	ISS
ostta02g02120	GO:0018602	ISS
ostta02g02120	GO:0019798	ISS
ostta02g02120	GO:0043734	ISS
ostta02g02120	GO:0006974	ISS
ostta02g02120	GO:0051213	ISS
ostta02g02130	GO:0008270	ISS
ostta02g02130	GO:0004842	ISS
ostta02g02130	GO:0051438	ISS
ostta02g02130	GO:0051440	ISS
ostta02g02130	GO:0051443	ISS
ostta02g02130	GO:0051444	ISS
ostta02g02130	GO:0016567	ISS
ostta02g02140	GO:0003677	ISS
ostta02g02140	GO:0005515	ISS
ostta02g02140	GO:0008270	ISS
ostta02g02140	GO:0046872	ISS
ostta02g02180	GO:0016491	ISS
ostta02g02200	GO:0003723	ISS
ostta02g02200	GO:0003743	ISS
ostta02g02200	GO:0005737	ISS
ostta02g02200	GO:0006413	ISS
ostta02g02210	GO:0005634	ISS
ostta02g02240	GO:0006665	ISS
ostta02g02240	GO:0008152	ISS
ostta02g02240	GO:0016831	ISS
ostta02g02240	GO:0019752	ISS
ostta02g02240	GO:0030170	ISS
ostta02g02240	GO:0008117	ISS
ostta02g02240	GO:0016740	ISS
ostta02g02240	GO:0016830	ISS
ostta02g02240	GO:1901564	ISS
ostta02g02260	GO:0003700	ISS
ostta02g02260	GO:0005634	ISS
ostta02g02260	GO:0006355	ISS
ostta02g02260	GO:0043565	ISS
ostta02g02260	GO:0003677	ISS
ostta02g02270	GO:0006418	ISS
ostta02g02270	GO:0000166	ISS
ostta02g02270	GO:0004812	ISS
ostta02g02270	GO:0005524	ISS
ostta02g02270	GO:0005737	ISS
ostta02g02270	GO:0006412	ISS
ostta02g02270	GO:0004831	ISS
ostta02g02270	GO:0006437	ISS
ostta02g02270	GO:0003723	ISS
ostta02g02270	GO:0009791	ISS
ostta02g02270	GO:0048608	ISS
ostta02g02280	GO:0005509	ISS
ostta02g02280	GO:0009654	ISS
ostta02g02280	GO:0015979	ISS
ostta02g02280	GO:0019898	ISS
ostta02g02290	GO:0003677	ISS
ostta02g02290	GO:0003899	ISS
ostta02g02290	GO:0006350	ISS
ostta02g02290	GO:0005634	ISS
ostta02g02290	GO:0003900	ISS
ostta02g02290	GO:0003901	ISS
ostta02g02290	GO:0003902	ISS
ostta02g02290	GO:0034062	ISS
ostta02g02290	GO:0000428	ISS
ostta02g02290	GO:0006351	ISS
ostta02g02290	GO:0032549	ISS
ostta02g02300	GO:0004517	ISS
ostta02g02300	GO:0006809	ISS
ostta02g02300	GO:0005516	ISS
ostta02g02300	GO:0046872	ISS
ostta02g02310	GO:0006508	ISS
ostta02g02310	GO:0008462	ISS
ostta02g02310	GO:0004176	ISS
ostta02g02310	GO:0004252	ISS
ostta02g02310	GO:0009536	ISS
ostta02g02320	GO:0015979	ISS
ostta02g02320	GO:0008152	ISS
ostta02g02320	GO:0009507	ISS
ostta02g02320	GO:0009523	ISS
ostta02g02320	GO:0009535	ISS
ostta02g02330	GO:0004722	ISS
ostta02g02330	GO:0006470	ISS
ostta02g02330	GO:0008287	ISS
ostta02g02330	GO:0003824	ISS
ostta02g02330	GO:0004721	ISS
ostta02g02330	GO:0004723	ISS
ostta02g02330	GO:0004724	ISS
ostta02g02330	GO:0005963	ISS
ostta02g02330	GO:0008420	ISS
ostta02g02330	GO:0008597	ISS
ostta02g02330	GO:0017018	ISS
ostta02g02330	GO:0017020	ISS
ostta02g02330	GO:0017023	ISS
ostta02g02330	GO:0046872	ISS
ostta02g02340	GO:0008152	ISS
ostta02g02340	GO:0004066	ISS
ostta02g02340	GO:0006529	ISS
ostta02g02355	GO:0003677	ISS
ostta02g02355	GO:0004803	ISS
ostta02g02355	GO:0005634	ISS
ostta02g02355	GO:0006313	ISS
ostta02g02355	GO:0015074	ISS
ostta02g02360	GO:0000502	ISS
ostta02g02360	GO:0004175	ISS
ostta02g02360	GO:0005839	ISS
ostta02g02360	GO:0006511	ISS
ostta02g02360	GO:0004298	ISS
ostta02g02360	GO:0004299	ISS
ostta02g02360	GO:0005634	ISS
ostta02g02360	GO:0005737	ISS
ostta02g02360	GO:0051603	ISS
ostta02g02370	GO:0006096	ISS
ostta02g02370	GO:0006090	ISS
ostta02g02370	GO:0046487	ISS
ostta02g02370	GO:0019541	ISS
ostta02g02370	GO:0008152	ISS
ostta02g02370	GO:0044550	ISS
ostta02g02370	GO:0015976	ISS
ostta02g02370	GO:0003824	ISS
ostta02g02370	GO:0003987	ISS
ostta02g02370	GO:0016208	ISS
ostta02g02370	GO:0005524	ISS
ostta02g02370	GO:0019427	ISS
ostta02g02380	GO:0006778	ISS
ostta02g02380	GO:0008152	ISS
ostta02g02380	GO:0044550	ISS
ostta02g02380	GO:0015979	ISS
ostta02g02380	GO:0015995	ISS
ostta02g02380	GO:0016851	ISS
ostta02g02380	GO:0000166	ISS
ostta02g02380	GO:0017111	ISS
ostta02g02380	GO:0005524	ISS
ostta02g02380	GO:0006779	ISS
ostta02g02380	GO:0009507	ISS
ostta02g02380	GO:0016887	ISS
ostta02g02390	GO:0033013	ISS
ostta02g02400	GO:0006119	ISS
ostta02g02400	GO:0008152	ISS
ostta02g02400	GO:0045335	ISS
ostta02g02400	GO:0016469	ISS
ostta02g02400	GO:0046961	ISS
ostta02g02400	GO:0033179	ISS
ostta02g02420	GO:0005515	ISS
ostta02g02420	GO:0006461	ISS
ostta02g02420	GO:0006886	ISS
ostta02g02420	GO:0016192	ISS
ostta02g02420	GO:0030117	ISS
ostta02g02420	GO:0008565	ISS
ostta02g02420	GO:0005198	ISS
ostta02g02420	GO:0030126	ISS
ostta02g02420	GO:0005488	ISS
ostta02g02420	GO:0000139	ISS
ostta02g02440	GO:0009691	ISS
ostta02g02440	GO:0102682	ISS
ostta02g02460	GO:0005315	ISS
ostta02g02460	GO:0006817	ISS
ostta02g02460	GO:0016020	ISS
ostta02g02460	GO:0015293	ISS
ostta02g02470	GO:0005634	ISS
ostta02g02470	GO:0006397	ISS
ostta02g02477	GO:0003676	ISS
ostta02g02480	GO:0004386	ISS
ostta02g02490	GO:0042254	ISS
ostta02g02500	GO:0016117	ISS
ostta02g02500	GO:0008152	ISS
ostta02g02500	GO:0044550	ISS
ostta02g02500	GO:0004497	ISS
ostta02g02500	GO:0006118	ISS
ostta02g02500	GO:0006725	ISS
ostta02g02500	GO:0016491	ISS
ostta02g02500	GO:0009540	ISS
ostta02g02500	GO:0071949	ISS
ostta02g02510	GO:0006778	ISS
ostta02g02510	GO:0006694	ISS
ostta02g02510	GO:0008152	ISS
ostta02g02510	GO:0044550	ISS
ostta02g02510	GO:0016491	ISS
ostta02g02510	GO:0015979	ISS
ostta02g02510	GO:0015995	ISS
ostta02g02510	GO:0045550	ISS
ostta02g02510	GO:0102067	ISS
ostta02g02520	GO:0015937	ISS
ostta02g02520	GO:0008152	ISS
ostta02g02520	GO:0044550	ISS
ostta02g02520	GO:0003864	ISS
ostta02g02520	GO:0015940	ISS
ostta02g02520	GO:0003824	ISS
ostta02g02530	GO:0003676	ISS
ostta02g02530	GO:0005634	ISS
ostta02g02530	GO:0008270	ISS
ostta02g02530	GO:0000387	ISS
ostta02g02530	GO:0003723	ISS
ostta02g02530	GO:0005685	ISS
ostta02g02550	GO:0006357	ISS
ostta02g02550	GO:0016538	ISS
ostta02g02560	GO:0009523	ISS
ostta02g02560	GO:0015979	ISS
ostta02g02560	GO:0016020	ISS
ostta02g02570	GO:0003743	ISS
ostta02g02570	GO:0005852	ISS
ostta02g02570	GO:0006413	ISS
ostta02g02570	GO:0003723	ISS
ostta02g02570	GO:0031369	ISS
ostta02g02580	GO:0004407	ISS
ostta02g02580	GO:0005634	ISS
ostta02g02580	GO:0016575	ISS
ostta02g02580	GO:0046872	ISS
ostta02g02610	GO:0003677	ISS
ostta02g02610	GO:0015074	ISS
ostta02g02610	GO:0003676	ISS
ostta02g02615	GO:0003676	ISS
ostta02g02615	GO:0008270	ISS
ostta02g02630	GO:0005524	ISS
ostta02g02630	GO:0006139	ISS
ostta02g02630	GO:0016773	ISS
ostta02g02630	GO:0004137	ISS
ostta02g02630	GO:0016301	ISS
ostta02g02630	GO:0016310	ISS
ostta02g02650	GO:0008152	ISS
ostta02g02650	GO:0003994	ISS
ostta02g02650	GO:0005515	ISS
ostta02g02650	GO:0006099	ISS
ostta02g02650	GO:0051539	ISS
ostta02g02650	GO:0003723	ISS
ostta02g02650	GO:0005829	ISS
ostta02g02650	GO:0046872	ISS
ostta02g02650	GO:0047456	ISS
ostta02g02660	GO:0047372	ISS
ostta02g02660	GO:0016020	ISS
ostta02g02670	GO:0000166	ISS
ostta02g02670	GO:0003924	ISS
ostta02g02670	GO:0005525	ISS
ostta02g02670	GO:0005634	ISS
ostta02g02670	GO:0005737	ISS
ostta02g02680	GO:0005515	ISS
ostta02g02680	GO:0006461	ISS
ostta02g02680	GO:0006886	ISS
ostta02g02680	GO:0016192	ISS
ostta02g02680	GO:0030117	ISS
ostta02g02680	GO:0005488	ISS
ostta02g02680	GO:0030276	ISS
ostta02g02700	GO:0005840	ISS
ostta02g02700	GO:0003735	ISS
ostta02g02700	GO:0005622	ISS
ostta02g02700	GO:0006412	ISS
ostta02g02700	GO:0003723	ISS
ostta02g02700	GO:0022625	ISS
ostta02g02710	GO:0006744	ISS
ostta02g02710	GO:0008152	ISS
ostta02g02710	GO:0044550	ISS
ostta02g02710	GO:0004659	ISS
ostta02g02710	GO:0016021	ISS
ostta02g02710	GO:0016020	ISS
ostta02g02710	GO:0016765	ISS
ostta02g02720	GO:0006118	ISS
ostta02g02720	GO:0016491	ISS
ostta02g02720	GO:0004324	ISS
ostta02g02720	GO:0015039	ISS
ostta02g02730	GO:0005254	ISS
ostta02g02730	GO:0016020	ISS
ostta02g02740	GO:0003676	ISS
ostta02g02740	GO:0004523	ISS
ostta02g02740	GO:0004527	ISS
ostta02g02740	GO:0005622	ISS
ostta02g02740	GO:0004518	ISS
ostta02g02740	GO:0042578	ISS
ostta02g02740	GO:0043765	ISS
ostta02g02740	GO:0006364	ISS
ostta02g02740	GO:0008408	ISS
ostta02g02750	GO:0006401	ISS
ostta02g02750	GO:0000175	ISS
ostta02g02750	GO:0003723	ISS
ostta02g02750	GO:0006396	ISS
ostta02g02760	GO:0000166	ISS
ostta02g02760	GO:0003723	ISS
ostta02g02760	GO:0004518	ISS
ostta02g02760	GO:0005634	ISS
ostta02g02760	GO:0046872	ISS
ostta02g02770	GO:0016020	ISS
ostta02g02780	GO:0016787	ISS
ostta02g02780	GO:0042781	ISS
ostta02g02780	GO:0008033	ISS
ostta02g02780	GO:0016891	ISS
ostta02g02780	GO:0046872	ISS
ostta02g02790	GO:0031072	ISS
ostta02g02800	GO:0005840	ISS
ostta02g02800	GO:0003735	ISS
ostta02g02800	GO:0005622	ISS
ostta02g02800	GO:0006412	ISS
ostta02g02800	GO:1990904	ISS
ostta02g02810	GO:0008112	ISS
ostta02g02810	GO:0008757	ISS
ostta02g02820	GO:0015031	ISS
ostta02g02830	GO:0003755	ISS
ostta02g02830	GO:0004600	ISS
ostta02g02830	GO:0030051	ISS
ostta02g02830	GO:0042027	ISS
ostta02g02840	GO:0006044	ISS
ostta02g02840	GO:0008152	ISS
ostta02g02840	GO:0009226	ISS
ostta02g02840	GO:0008080	ISS
ostta02g02840	GO:0004343	ISS
ostta02g02840	GO:0006048	ISS
ostta02g02850	GO:0016020	ISS
ostta02g02860	GO:0006096	ISS
ostta02g02860	GO:0015977	ISS
ostta02g02860	GO:0008152	ISS
ostta02g02860	GO:0044550	ISS
ostta02g02860	GO:0015976	ISS
ostta02g02860	GO:0008652	ISS
ostta02g02860	GO:0004618	ISS
ostta02g02860	GO:0005524	ISS
ostta02g02860	GO:0016310	ISS
ostta02g02870	GO:0006006	ISS
ostta02g02870	GO:0008943	ISS
ostta02g02870	GO:0051287	ISS
ostta02g02870	GO:0004365	ISS
ostta02g02870	GO:0016620	ISS
ostta02g02870	GO:0050661	ISS
ostta02g02890	GO:0016020	ISS
ostta02g02900	GO:0051864	ISS
ostta02g02910	GO:0004672	ISS
ostta02g02910	GO:0005524	ISS
ostta02g02910	GO:0006468	ISS
ostta02g02910	GO:0004674	ISS
ostta02g02910	GO:0004682	ISS
ostta02g02910	GO:0016310	ISS
ostta02g02920	GO:0006913	ISS
ostta02g02920	GO:0005681	ISS
ostta02g02930	GO:0071028	ISS
ostta02g02930	GO:0003676	ISS
ostta02g02930	GO:0008270	ISS
ostta02g02930	GO:0003723	ISS
ostta02g02930	GO:0046872	ISS
ostta02g02990	GO:0008757	ISS
ostta02g02990	GO:0032259	ISS
ostta02g03000	GO:0005730	ISS
ostta02g03010	GO:0016020	ISS
ostta02g03020	GO:0003677	ISS
ostta02g03020	GO:0005789	ISS
ostta02g03020	GO:0005794	ISS
ostta02g03020	GO:0006888	ISS
ostta02g03020	GO:0015031	ISS
ostta02g03030	GO:0003677	ISS
ostta02g03030	GO:0006355	ISS
ostta02g03030	GO:0003676	ISS
ostta02g03040	GO:0016289	ISS
ostta02g03040	GO:0016291	ISS
ostta02g03040	GO:0047617	ISS
ostta02g03070	GO:0043647	ISS
ostta02g03070	GO:0008152	ISS
ostta02g03070	GO:0044550	ISS
ostta02g03070	GO:0004512	ISS
ostta02g03070	GO:0006021	ISS
ostta02g03070	GO:0008654	ISS
ostta02g03080	GO:0000087	ISS
ostta02g03080	GO:0004725	ISS
ostta02g03080	GO:0005622	ISS
ostta02g03080	GO:0006470	ISS
ostta02g03080	GO:0007049	ISS
ostta02g03080	GO:0051301	ISS
ostta02g03080	GO:1902751	ISS
ostta02g03100	GO:0004556	ISS
ostta02g03100	GO:0005509	ISS
ostta02g03100	GO:0005975	ISS
ostta02g03110	GO:0003677	ISS
ostta02g03110	GO:0003713	ISS
ostta02g03110	GO:0006355	ISS
ostta02g03110	GO:0005488	ISS
ostta02g03110	GO:0003723	ISS
ostta02g03110	GO:0003726	ISS
ostta02g03110	GO:0005634	ISS
ostta02g03110	GO:0060261	ISS
ostta02g03120	GO:0019369	ISS
ostta02g03120	GO:0008152	ISS
ostta02g03120	GO:0009055	ISS
ostta02g03120	GO:0015035	ISS
ostta02g03120	GO:0045454	ISS
ostta02g03120	GO:0006118	ISS
ostta02g03120	GO:0050220	ISS
ostta02g03120	GO:0001516	ISS
ostta02g03120	GO:0016020	ISS
ostta02g03130	GO:0016787	ISS
ostta02g03140	GO:0005840	ISS
ostta02g03140	GO:0003723	ISS
ostta02g03140	GO:0003735	ISS
ostta02g03140	GO:0005622	ISS
ostta02g03140	GO:0006412	ISS
ostta02g03140	GO:0019843	ISS
ostta02g03140	GO:1990904	ISS
ostta02g03150	GO:0003676	ISS
ostta02g03150	GO:0008168	ISS
ostta02g03150	GO:0032259	ISS
ostta02g03150	GO:0006807	ISS
ostta02g03150	GO:0008757	ISS
ostta02g03150	GO:0043414	ISS
ostta02g03150	GO:0044238	ISS
ostta02g03160	GO:0005737	ISS
ostta02g03160	GO:0019901	ISS
ostta02g03170	GO:0006118	ISS
ostta02g03170	GO:0016491	ISS
ostta02g03170	GO:0004318	ISS
ostta02g03170	GO:0016631	ISS
ostta02g03170	GO:0018580	ISS
ostta02g03170	GO:0051213	ISS
ostta02g03180	GO:0006401	ISS
ostta02g03180	GO:0000175	ISS
ostta02g03180	GO:0003723	ISS
ostta02g03180	GO:0006396	ISS
ostta02g03180	GO:0004654	ISS
ostta02g03180	GO:0006402	ISS
ostta02g03180	GO:0005737	ISS
ostta02g03200	GO:0006506	ISS
ostta02g03200	GO:0008152	ISS
ostta02g03200	GO:0000009	ISS
ostta02g03200	GO:0000026	ISS
ostta02g03200	GO:0000030	ISS
ostta02g03200	GO:0000033	ISS
ostta02g03200	GO:0001962	ISS
ostta02g03200	GO:0003980	ISS
ostta02g03200	GO:0004376	ISS
ostta02g03200	GO:0004576	ISS
ostta02g03200	GO:0004583	ISS
ostta02g03200	GO:0008375	ISS
ostta02g03200	GO:0008376	ISS
ostta02g03200	GO:0008378	ISS
ostta02g03200	GO:0008417	ISS
ostta02g03200	GO:0008755	ISS
ostta02g03200	GO:0008921	ISS
ostta02g03200	GO:0016253	ISS
ostta02g03200	GO:0016759	ISS
ostta02g03200	GO:0018715	ISS
ostta02g03200	GO:0018716	ISS
ostta02g03200	GO:0018717	ISS
ostta02g03200	GO:0018718	ISS
ostta02g03200	GO:0019112	ISS
ostta02g03200	GO:0019187	ISS
ostta02g03200	GO:0031278	ISS
ostta02g03200	GO:0033556	ISS
ostta02g03200	GO:0042281	ISS
ostta02g03200	GO:0042283	ISS
ostta02g03200	GO:0045140	ISS
ostta02g03200	GO:0046527	ISS
ostta02g03200	GO:0046920	ISS
ostta02g03200	GO:0046921	ISS
ostta02g03200	GO:0005789	ISS
ostta02g03210	GO:0003713	ISS
ostta02g03210	GO:0005634	ISS
ostta02g03210	GO:0045941	ISS
ostta02g03210	GO:0003712	ISS
ostta02g03210	GO:0006357	ISS
ostta02g03210	GO:0016592	ISS
ostta02g03230	GO:0005509	ISS
